ID,X,Y,Z,PCI,RSRP(dBm)
31883138,799861.49,349777.55,1.5,1,-89.92928
31883139,799867.81,349790.01,1.5,1,-88.584
31883140,799873.34,349802.88,1.5,1,-90.16706
31883141,799878.83,349815.74,1.5,1,-89.50671
31883142,799884.47,349828.55,1.5,1,-90.11037
31883143,799889.58,349841.5,1.5,1,-88.6326
31883144,799895.13,349854.36,1.5,1,-89.23042
31883145,799900.73,349867.19,1.5,1,-86.8752
31883146,799906.94,349879.69,1.5,1,-84.69122
31883147,799912.85,349892.35,1.5,1,-86.44202
31883148,799919.87,349903.54,1.5,1,-89.00291
31883149,799933.5,349902.28,1.5,1,-94.12899
31883150,799947.11,349898.87,1.5,1,-93.28308
31883151,799960.77,349895.69,1.5,1,-94.24886
31883152,799974.3,349892.09,1.5,1,-93.33493
31883153,799987.77,349888.28,1.5,1,-95.47462
31883154,800001.37,349884.83,1.5,1,-94.77618
31883155,800014.78,349880.76,1.5,1,-94.2328
31883156,800028.13,349876.58,1.5,1,-94.39857
31883157,800041.43,349872.14,1.5,1,-93.36875
31883158,800054.7,349867.65,1.5,1,-93.53819
31883159,800068.01,349863.21,1.5,1,-90.53977
31883160,800081.32,349858.74,1.5,1,-91.10184
31883161,800094.62,349854.32,1.5,1,-90.91779
31883162,800107.95,349849.93,1.5,1,-87.92211
31883163,800121.33,349845.75,1.5,1,-88.4304
31883164,800134.73,349841.68,1.5,1,-90.14325
31883165,800148,349837.25,1.5,1,-90.05791
31883166,800161.3,349832.82,1.5,1,-91.23305
31883167,800174.56,349828.29,1.5,1,-92.03928
31883168,800187.81,349823.74,1.5,1,-91.81958
31883169,800201.29,349823.69,1.5,1,-91.19464
31883170,800208.08,349835.36,1.5,1,-88.82101
31883171,800208.91,349849.35,1.5,1,-93.70281
31883172,800209.26,349863.36,1.5,1,-96.50768
31883173,800210.07,349877.31,1.5,1,-96.09254
31883174,800210.88,349891.25,1.5,1,-99.18056
31883175,800212.55,349905.13,1.5,1,-98.25459
31883176,800214.2,349918.98,1.5,1,-99.63647
31883177,800215.02,349932.91,1.5,1,-98.73186
31883178,800214.82,349946.68,1.5,1,-98.39906
31883179,800210.51,349959.88,1.5,1,-96.41837
31883180,800199.23,349964.71,1.5,1,-94.91162
31883181,800193.76,349968.32,1.5,1,-98.95656
31883182,800206.38,349963.93,1.5,1,-97.84284
31883183,800212.97,349951.85,1.5,1,-99.53236
31883184,800225.97,349953.26,1.5,1,-97.46688
31883185,800239.92,349954.46,1.5,1,-96.23918
31883186,800253.92,349954.19,1.5,1,-94.9911
31883187,800267.92,349954.37,1.5,1,-96.19431
31883188,800281.95,349954.45,1.5,1,-96.11572
31883189,800295.97,349954.4,1.5,1,-96.88301
31883190,800309.98,349954.17,1.5,1,-96.23686
31883191,800323.93,349953.82,1.5,1,-98.58022
31883192,800327.8,349966.34,1.5,1,-100.3287
31883193,800328.61,349980.31,1.5,1,-97.84238
31883194,800328.57,349994.33,1.5,1,-98.73483
31883195,800328.54,350008.34,1.5,1,-101.5311
31883196,800328.5,350022.35,1.5,1,-100.2415
31883197,800328.15,350036.35,1.5,1,-99.80231
31883198,800328.06,350050.29,1.5,1,-98.97071
31883199,800328.39,350064.27,1.5,1,-98.83678
31883200,800329.08,350078.18,1.5,1,-99.22137
31883201,800326.63,350089.04,1.5,1,-97.77265
31883202,800312.79,350090.52,1.5,1,-97.33962
31883203,800298.79,350090.07,1.5,1,-98.46317
31883204,800284.79,350089.82,1.5,1,-98.76225
31883205,800270.79,350089.89,1.5,1,-99.86633
31883206,800256.84,350090.88,1.5,1,-98.31433
31883207,800242.96,350092.52,1.5,1,-98.5648
31883208,800229.15,350094.6,1.5,1,-97.81834
31883209,800215.17,350095.16,1.5,1,-97.82726
31883210,800201.18,350095.12,1.5,1,-98.58273
31883211,800187.26,350096.4,1.5,1,-98.65621
31883212,800173.29,350096.15,1.5,1,-93.66325
31883213,800159.27,350096.42,1.5,1,-91.85238
31883214,800145.42,350094.51,1.5,1,-93.14893
31883215,800131.66,350092.72,1.5,1,-96.12135
31883216,800120.84,350089.77,1.5,1,-93.91689
31883217,800108.27,350087.3,1.5,1,-96.41307
31883218,800094.85,350083.98,1.5,1,-95.37215
31883219,800081.19,350080.93,1.5,1,-97.21731
31883220,800067.53,350079.14,1.5,1,-102.5844
31883221,800053.7,350077.19,1.5,1,-102.0672
31883222,800039.69,350076.64,1.5,1,-102.4065
31883223,800025.76,350077.84,1.5,1,-102.7177
31883224,800011.86,350079.14,1.5,1,-106.5395
31883225,799997.92,350080.53,1.5,1,-104.7803
31883226,799983.94,350081.38,1.5,1,-102.0053
31883227,799970.42,350084.71,1.5,1,-98.43671
31883228,799956.6,350086.31,1.5,1,-100.4883
31883229,799942.84,350087.99,1.5,1,-100.6969
31883230,799045.89,349349.52,1.5,1,-107.1284
31883231,799059.24,349353.75,1.5,1,-107.6301
31883232,799072.55,349358.17,1.5,1,-103.4767
31883233,799085.67,349363.12,1.5,1,-102.3278
31883234,799098.76,349368.2,1.5,1,-103.7374
31883235,799111.61,349373.84,1.5,1,-101.7264
31883236,799124.13,349380.1,1.5,1,-105.1188
31883237,799136,349387.54,1.5,1,-102.9399
31883238,799147.81,349395.04,1.5,1,-105.4569
31883239,799159.3,349403.04,1.5,1,-105.5116
31883240,799170.56,349411.35,1.5,1,-104.3
31883241,799181.92,349419.57,1.5,1,-104.8386
31883242,799193.34,349427.65,1.5,1,-103.7393
31883243,799205.55,349434.51,1.5,1,-102.5534
31883244,799217.82,349441.27,1.5,1,-101.4928
31883245,799230.49,349447.2,1.5,1,-101.9519
31883246,799243.61,349451.99,1.5,1,-101.3524
31883247,799257.3,349454.91,1.5,1,-100.4042
31883248,799271.28,349455.38,1.5,1,-99.55916
31883249,799284.93,349452.44,1.5,1,-100.0818
31883250,799297.26,349445.94,1.5,1,-101.1857
31883251,799307.05,349435.95,1.5,1,-103.5891
31883252,799313.91,349423.83,1.5,1,-102.742
31883253,799316.7,349410.22,1.5,1,-105.2844
31883254,799315.35,349396.34,1.5,1,-104.3415
31883255,799311.21,349382.98,1.5,1,-105.3577
31883256,799305.74,349370.07,1.5,1,-106.593
31883257,799301.18,349356.8,1.5,1,-105.7533
31883258,799297.4,349343.31,1.5,1,-105.085
31883259,799295.83,349329.41,1.5,1,-106.0882
31883260,799296.06,349315.4,1.5,1,-104.7447
31883261,799297.81,349301.53,1.5,1,-103.6586
31883262,799300.77,349287.82,1.5,1,-106.1435
31883263,799303.67,349274.1,1.5,1,-103.3221
31883264,799306.53,349260.36,1.5,1,-105.6467
31883265,799309.38,349246.61,1.5,1,-106.1481
31883266,799312.19,349232.85,1.5,1,-106.7032
31883267,799315.85,349219.33,1.5,1,-105.8975
31883268,799319,349205.66,1.5,1,-107.5454
31883269,799322.3,349192.05,1.5,1,-109.9627
31883270,799325.69,349178.47,1.5,1,-107.5982
31883271,799328.9,349164.87,1.5,1,-107.6292
31883272,799330.11,349150.98,1.5,1,-109.2746
31883273,799322.65,349143.31,1.5,1,-110.0317
31883274,799325.71,349152.68,1.5,1,-109.2438
31883275,799323.49,349166.49,1.5,1,-109.0847
31883276,799320.31,349180.13,1.5,1,-107.8511
31883277,799316.75,349193.69,1.5,1,-106.706
31883278,799313.41,349207.31,1.5,1,-104.7178
31883279,799310.67,349221.05,1.5,1,-106.6086
31883280,799307.21,349234.66,1.5,1,-105.8299
31883281,799303.99,349248.29,1.5,1,-104.6791
31883282,799300.96,349261.98,1.5,1,-104.5133
31883283,799297.31,349275.5,1.5,1,-105.4766
31883284,799294.23,349289.17,1.5,1,-104.4423
31883285,799292.22,349303.06,1.5,1,-105.2913
31883286,799290.48,349316.98,1.5,1,-106.677
31883287,799289.89,349331,1.5,1,-103.8767
31883288,799291.54,349344.85,1.5,1,-106.794
31883289,799295.08,349358.4,1.5,1,-104.9183
31883290,799299.85,349371.57,1.5,1,-106.3748
31883291,799305.74,349384.3,1.5,1,-105.0391
31883292,799309.47,349397.75,1.5,1,-103.4871
31883293,799309.8,349411.7,1.5,1,-102.9302
31883294,799305.98,349425.12,1.5,1,-102.6451
31883295,799298.18,349436.65,1.5,1,-101.2036
31883296,799287.24,349445.29,1.5,1,-99.86063
31883297,799274.01,349449.72,1.5,1,-101.9149
31883298,799260.09,349450.25,1.5,1,-103.003
31883299,799247,349445.5,1.5,1,-104.9796
31883300,799233.45,349441.94,1.5,1,-105.3429
31883301,799221.12,349435.39,1.5,1,-104.2182
31883302,799209.05,349428.3,1.5,1,-103.686
31883303,799197.21,349420.82,1.5,1,-104.1942
31883304,799185.45,349413.15,1.5,1,-104.6288
31883305,799174.12,349404.92,1.5,1,-104.9458
31883306,799163.18,349396.16,1.5,1,-105.246
31883307,799151.9,349387.83,1.5,1,-105.7047
31883308,799140.22,349380.13,1.5,1,-104.4054
31883309,799128.07,349373.13,1.5,1,-105.992
31883310,799115.44,349367.11,1.5,1,-104.4637
31883311,799102.37,349362.06,1.5,1,-104.4825
31883312,799089.05,349357.7,1.5,1,-105.221
31883313,799075.73,349353.31,1.5,1,-105.246
31883314,799062.34,349349.16,1.5,1,-105.6356
31883315,799049,349344.87,1.5,1,-109.3322
31883316,799027.98,350056.28,1.5,1,-108.2053
31883317,799031.31,350042.64,1.5,1,-108.7512
31883318,799034.67,350029.06,1.5,1,-108.8438
31883319,799037.88,350015.38,1.5,1,-106.7664
31883320,799041.43,350001.83,1.5,1,-104.5442
31883321,799044.9,349988.23,1.5,1,-107.4265
31883322,799048.38,349974.6,1.5,1,-104.1722
31883323,799051.89,349961.03,1.5,1,-105.0947
31883324,799055.51,349947.49,1.5,1,-102.1582
31883325,799058.69,349933.84,1.5,1,-102.6378
31883326,799061.93,349920.18,1.5,1,-99.7246
31883327,799066.2,349906.83,1.5,1,-99.29342
31883328,799070.1,349893.37,1.5,1,-93.7883
31883329,799074.19,349879.99,1.5,1,-95.67683
31883330,799077.2,349866.4,1.5,1,-96.73759
31883331,799067.63,349859.03,1.5,1,-96.41687
31883332,799058.59,349868.86,1.5,1,-96.26806
31883333,799054.43,349882.23,1.5,1,-93.91898
31883334,799053.04,349895.96,1.5,1,-98.00799
31883335,799058.12,349908.61,1.5,1,-100.0976
31883336,799056.9,349921.72,1.5,1,-103.0265
31883337,799052.04,349934.83,1.5,1,-104.9107
31883338,799047.15,349947.95,1.5,1,-106.894
31883339,799042.26,349961.04,1.5,1,-101.4384
31883340,799038.22,349974.39,1.5,1,-105.7619
31883341,799034.34,349987.85,1.5,1,-107.4831
31883342,799030.31,350001.28,1.5,1,-108.4144
31883343,799025.79,350014.55,1.5,1,-107.8585
31883344,799021.52,350027.89,1.5,1,-108.7408
31883345,798994.35,349466.29,1.5,1,-100.7903
31883346,799004.2,349476.21,1.5,1,-100.8155
31883347,799015.92,349483.83,1.5,1,-100.6026
31883348,799028.79,349489.34,1.5,1,-103.6494
31883349,799041.76,349494.59,1.5,1,-100.4731
31883350,799051.82,349501.84,1.5,1,-104.053
31883351,799053.54,349497.83,1.5,1,-103.4863
31883352,799043.75,349490.85,1.5,1,-101.717
31883353,799032.39,349483.89,1.5,1,-108.1171
31883354,799040.34,349473.52,1.5,1,-105.7687
31883355,799052.9,349467.44,1.5,1,-105.0392
31883356,799065.78,349462.46,1.5,1,-104.7643
31883357,799079.1,349466.29,1.5,1,-105.9659
31883358,799092.07,349471.57,1.5,1,-101.7514
31883359,799105.41,349475.83,1.5,1,-104.4743
31883360,799118.96,349479.47,1.5,1,-100.9057
31883361,799132.6,349482.66,1.5,1,-101.953
31883362,799146.49,349484.46,1.5,1,-95.31031
31883363,799160.49,349485.14,1.5,1,-97.46323
31883364,799174.5,349485.73,1.5,1,-99.59149
31883365,799188.47,349484.99,1.5,1,-103.4436
31883366,799201.87,349481.44,1.5,1,-102.1145
31883367,799211.81,349471.83,1.5,1,-102.8823
31883368,799214.42,349458.44,1.5,1,-105.5826
31883369,799206.93,349446.77,1.5,1,-104.0846
31883370,799196.33,349437.76,1.5,1,-102.0785
31883371,799199.28,349428.7,1.5,1,-101.9963
31883372,799211.58,349435.02,1.5,1,-103.6836
31883373,799223.65,349442.11,1.5,1,-103.5345
31883374,799236.51,349447.65,1.5,1,-102.6892
31883375,799249.8,349452.08,1.5,1,-100.2536
31883376,799263.52,349454.85,1.5,1,-100.7554
31883377,799277.48,349453.83,1.5,1,-99.21481
31883378,799290.75,349449.53,1.5,1,-100.0761
31883379,799301.89,349441.13,1.5,1,-101.691
31883380,799310.05,349429.85,1.5,1,-103.1622
31883381,799315.93,349417.17,1.5,1,-104.2414
31883382,799317.7,349403.31,1.5,1,-105.5985
31883383,799315.31,349389.59,1.5,1,-105.8719
31883384,799310.4,349376.46,1.5,1,-105.0979
31883385,799304.98,349363.51,1.5,1,-106.8604
31883386,799300.5,349350.22,1.5,1,-103.5146
31883387,799297.43,349336.54,1.5,1,-107.2838
31883388,799296.69,349322.55,1.5,1,-105.4356
31883389,799297.59,349308.56,1.5,1,-104.7942
31883390,799300.13,349294.77,1.5,1,-104.6525
31883391,799302.36,349280.9,1.5,1,-105.1512
31883392,799305.04,349267.13,1.5,1,-105.3588
31883393,799307.97,349253.4,1.5,1,-106.0848
31883394,799311.1,349239.72,1.5,1,-106.4433
31883395,799314.36,349226.06,1.5,1,-105.4253
31883396,799317.7,349212.43,1.5,1,-107.4118
31883397,799320.52,349198.71,1.5,1,-108.2142
31883398,799323.71,349185.12,1.5,1,-109.5781
31883399,799327.1,349171.55,1.5,1,-107.1283
31883400,799329.53,349157.78,1.5,1,-108.9745
31883401,799331.1,349143.87,1.5,1,-108.5849
31883402,799330.43,349129.88,1.5,1,-111.7402
31883403,799328.83,349115.95,1.5,1,-112.1696
31883404,799326.2,349102.19,1.5,1,-113.3079
31883405,799320.94,349089.22,1.5,1,-114.0885
31883406,799314.38,349076.81,1.5,1,-113.7756
31883407,799306.69,349065.08,1.5,1,-113.3936
31883408,799298.98,349053.37,1.5,1,-111.1521
31883409,800488.76,349437.95,1.5,1,-97.73088
31883410,800476.97,349445.53,1.5,1,-98.85016
31883411,800464.81,349452.46,1.5,1,-98.48296
31883412,800452.38,349458.96,1.5,1,-96.65987
31883413,800440.39,349466.26,1.5,1,-95.34742
31883414,800428.29,349473.3,1.5,1,-95.70197
31883415,800416.57,349480.96,1.5,1,-94.87104
31883416,800404.11,349487.33,1.5,1,-95.91338
31883417,800391.1,349492.6,1.5,1,-98.59077
31883418,800377.74,349496.8,1.5,1,-95.28152
31883419,800364.03,349499.65,1.5,1,-93.62864
31883420,800350.94,349503,1.5,1,-93.03584
31883421,800337.71,349507.33,1.5,1,-94.909
31883422,800324.33,349511.44,1.5,1,-90.148
31883423,800310.89,349515.32,1.5,1,-95.62258
31883424,800297.13,349514.94,1.5,1,-96.40099
31883425,800288,349504.89,1.5,1,-97.74506
31883426,800282.72,349491.91,1.5,1,-98.04858
31883427,800278.45,349478.57,1.5,1,-100.323
31883428,800274.41,349465.17,1.5,1,-99.76632
31883429,800269.83,349451.95,1.5,1,-101.7804
31883430,800265.16,349438.76,1.5,1,-103.2223
31883431,800261.27,349425.35,1.5,1,-103.3986
31883432,800257.23,349411.92,1.5,1,-102.0417
31883433,800253.92,349398.36,1.5,1,-101.6225
31883434,800255.74,349384.66,1.5,1,-103.8089
31883435,800264.97,349374.5,1.5,1,-103.2917
31883436,800278.43,349373.68,1.5,1,-102.1395
31883437,800289.8,349381.79,1.5,1,-102.9554
31883438,800299.85,349391.53,1.5,1,-101.8893
31883439,800309.73,349401.47,1.5,1,-102.4937
31883440,800319.72,349411.28,1.5,1,-101.1728
31883441,800329.79,349421.03,1.5,1,-100.429
31883442,800339.68,349430.95,1.5,1,-100.3217
31883443,800349.38,349441.06,1.5,1,-99.90982
31883444,800358.99,349451.33,1.5,1,-97.73302
31883445,800368.61,349461.55,1.5,1,-97.00829
31883446,800378.16,349471.87,1.5,1,-97.01849
31883447,800387.6,349482.3,1.5,1,-91.49514
31883448,800396.56,349493.08,1.5,1,-97.37175
31883449,800405.42,349503.95,1.5,1,-92.10001
31883450,800414.78,349514.39,1.5,1,-93.00048
31883451,800423.89,349525.07,1.5,1,-99.34345
31883452,800433.11,349535.67,1.5,1,-96.01731
31883453,800442.1,349546.45,1.5,1,-96.45381
31883454,800451.15,349557.2,1.5,1,-97.2986
31883455,800460.16,349567.94,1.5,1,-96.65833
31883456,800469.01,349578.89,1.5,1,-96.64896
31883457,800477.97,349589.68,1.5,1,-98.89902
31883458,800486.89,349600.54,1.5,1,-99.08379
31883459,800495.67,349611.47,1.5,1,-99.32624
31883460,800504.38,349622.51,1.5,1,-98.80158
31883461,800513.44,349633.19,1.5,1,-98.53876
31883462,800522.81,349643.64,1.5,1,-100.5399
31883463,800532.46,349653.83,1.5,1,-99.74886
31883464,800542.4,349663.75,1.5,1,-99.91833
31883465,800530.24,349589.95,1.5,1,-97.75116
31883466,800521.3,349579.13,1.5,1,-96.67062
31883467,800512.34,349568.28,1.5,1,-98.19725
31883468,800503.54,349557.31,1.5,1,-98.568
31883469,800495.32,349545.89,1.5,1,-97.82842
31883470,800486.52,349534.94,1.5,1,-99.25104
31883471,800477.96,349523.83,1.5,1,-98.17961
31883472,800469.35,349512.72,1.5,1,-95.54749
31883473,800460.38,349501.91,1.5,1,-97.74435
31883474,800451.29,349491.22,1.5,1,-98.22694
31883475,800442.32,349480.43,1.5,1,-95.76697
31883476,800433.24,349469.7,1.5,1,-94.57009
31883477,800424.14,349458.99,1.5,1,-92.8225
31883478,800415.21,349448.2,1.5,1,-95.61952
31883479,800406.37,349437.34,1.5,1,-97.16562
31883480,800397.32,349426.62,1.5,1,-96.34177
31883481,800388.42,349415.8,1.5,1,-98.66193
31883482,800380.48,349404.22,1.5,1,-98.89774
31883483,800374.7,349391.44,1.5,1,-99.77959
31883484,800371.31,349377.84,1.5,1,-100.8439
31883485,800369.82,349363.88,1.5,1,-99.75365
31883486,800369.29,349349.86,1.5,1,-99.90752
31883487,800369.63,349335.84,1.5,1,-100.7428
31883488,800370.21,349321.83,1.5,1,-100.9681
31883489,800370.96,349307.85,1.5,1,-100.2764
31883490,800373.9,349294.2,1.5,1,-100.33
31883491,800379.23,349281.29,1.5,1,-101.0272
31883492,800388.92,349271.3,1.5,1,-100.0754
31883493,800401.7,349266.1,1.5,1,-100.6735
31883494,800490.82,349439.9,1.5,1,-100.3831
31883495,800479.44,349448.06,1.5,1,-100.0601
31883496,800467.33,349455.1,1.5,1,-97.4313
31883497,800455.42,349462.49,1.5,1,-96.53761
31883498,800443.62,349470.03,1.5,1,-94.37126
31883499,800431.12,349476.35,1.5,1,-88.425
31883500,800418.66,349482.73,1.5,1,-90.32351
31883501,800405.8,349488.23,1.5,1,-93.23994
31883502,800393,349493.92,1.5,1,-91.94514
31883503,800380.65,349500.51,1.5,1,-91.22672
31883504,800367.33,349504.81,1.5,1,-93.76708
31883505,800353.91,349508.77,1.5,1,-90.47864
31883506,800341.59,349513.26,1.5,1,-92.36226
31883507,800328.2,349517.37,1.5,1,-92.11584
31883508,800314.91,349521.76,1.5,1,-88.1087
31883509,800301.53,349525.9,1.5,1,-87.66608
31883510,800288.16,349530.13,1.5,1,-89.17959
31883511,800274.66,349533.94,1.5,1,-91.74837
31883512,800261.21,349537.93,1.5,1,-94.53574
31883513,800247.75,349541.88,1.5,1,-91.19209
31883514,800234.34,349545.95,1.5,1,-92.08893
31883515,800220.86,349549.82,1.5,1,-91.05019
31883516,800207.38,349553.67,1.5,1,-91.83151
31883517,800194.13,349558.35,1.5,1,-93.8627
31883518,800180.66,349562.21,1.5,1,-93.62915
31883519,800167.27,349566.41,1.5,1,-93.89726
31883520,800153.67,349569.78,1.5,1,-89.19883
31883521,800139.91,349572.47,1.5,1,-89.83858
31883522,800126.01,349574.55,1.5,1,-90.95147
31883523,800112.21,349577.15,1.5,1,-90.01228
31883524,800098.45,349579.82,1.5,1,-92.16797
31883525,800084.56,349581.72,1.5,1,-88.26775
31883526,800070.65,349583.43,1.5,1,-87.27944
31883527,800056.7,349584.74,1.5,1,-86.27335
31883528,800042.66,349585.21,1.5,1,-86.60296
31883529,800028.65,349585.98,1.5,1,-88.94485
31883530,800014.66,349586.72,1.5,1,-87.26109
31883531,799944.92,349593.72,1.5,1,-77.62047
31883532,799930.91,349593.44,1.5,1,-72.59267
31883533,799917.1,349591.3,1.5,1,-74.7338
31883534,799903.15,349592.65,1.5,1,-68.34039
31883535,799889.32,349594.95,1.5,1,-75.71394
31883536,799875.73,349598.39,1.5,1,-69.85915
31883537,799862.35,349602.48,1.5,1,-74.66283
31883538,799849.02,349606.76,1.5,1,-73.07327
31883539,799835.82,349611.28,1.5,1,-74.3652
31883540,799822.99,349616.3,1.5,1,-71.8632
31883541,799810.27,349622.13,1.5,1,-71.96103
31883542,799797.7,349628.31,1.5,1,-75.78672
31883543,799785.46,349635.18,1.5,1,-74.89729
31883544,799773.16,349641.91,1.5,1,-75.97121
31883545,799760.84,349648.61,1.5,1,-75.53304
31883546,799748.75,349655.67,1.5,1,-75.51199
31883547,799736.88,349663.1,1.5,1,-73.3388
31883548,799725.29,349670.97,1.5,1,-73.03285
31883549,799713.14,349678,1.5,1,-74.21712
31883550,799700.73,349684.44,1.5,1,-76.83557
31883551,799688.21,349690.74,1.5,1,-79.03695
31883552,799675.95,349697.58,1.5,1,-77.21383
31883553,799664.38,349705.49,1.5,1,-78.71469
31883554,799652.5,349712.96,1.5,1,-77.92555
31883555,799640.63,349720.42,1.5,1,-77.33891
31883556,799628.58,349727.56,1.5,1,-78.34438
31883557,799616.77,349735.07,1.5,1,-79.72739
31883558,799605.09,349742.83,1.5,1,-77.17162
31883559,799597.69,349752.67,1.5,1,-80.3333
31883560,799587.39,349762.09,1.5,1,-80.19257
31883561,799576.5,349770.89,1.5,1,-82.55579
31883562,799565.02,349778.9,1.5,1,-82.72586
31883563,799552.99,349786.11,1.5,1,-85.71448
31883564,799541.1,349793.55,1.5,1,-88.98611
31883565,799529.22,349800.99,1.5,1,-88.70618
31883566,799517.12,349808.09,1.5,1,-87.8336
31883567,799505,349815.1,1.5,1,-88.32723
31883568,799492.72,349821.92,1.5,1,-89.47623
31883569,799480.2,349828.33,1.5,1,-89.96803
31883570,799467.85,349834.93,1.5,1,-90.13273
31883571,799442.6,349847.12,1.5,1,-88.25361
31883572,799429.52,349852.21,1.5,1,-91.77539
31883573,799416.36,349857.07,1.5,1,-91.43763
31883574,799403.09,349861.55,1.5,1,-93.3731
31883575,799389.69,349865.69,1.5,1,-96.32133
31883576,799376.35,349870.12,1.5,1,-93.20177
31883577,799362.95,349874.31,1.5,1,-95.55309
31883578,799349.48,349878.23,1.5,1,-94.95216
31883579,799335.79,349881.34,1.5,1,-94.16517
31883580,799321.88,349883.16,1.5,1,-96.26083
31883581,799307.89,349882.84,1.5,1,-97.40171
31883582,799294.66,349878.48,1.5,1,-96.79864
31883583,799283.14,349870.65,1.5,1,-93.2854
31883584,799274,349860.11,1.5,1,-95.55874
31883585,799269.01,349847.13,1.5,1,-97.25465
31883586,799268.22,349833.12,1.5,1,-99.10477
31883587,799268.98,349819.17,1.5,1,-92.9008
31883588,799271.38,349805.34,1.5,1,-93.49873
31883589,799274.57,349791.69,1.5,1,-92.12168
31883590,799278.47,349778.2,1.5,1,-93.32817
31883591,799282.59,349764.76,1.5,1,-93.13637
31883592,799286.63,349751.31,1.5,1,-92.38469
31883593,799290.92,349737.99,1.5,1,-92.63561
31883594,799295.55,349724.77,1.5,1,-92.7197
31883595,799300.19,349711.5,1.5,1,-92.958
31883596,799304.9,349698.25,1.5,1,-93.26314
31883597,799309.61,349685.05,1.5,1,-91.58774
31883598,799314.46,349671.88,1.5,1,-90.95945
31883599,799319.4,349658.76,1.5,1,-91.33184
31883600,799324.47,349645.67,1.5,1,-92.97269
31883601,799330.35,349632.92,1.5,1,-95.05103
31883602,799335.07,349619.71,1.5,1,-94.13707
31883603,799340.47,349606.8,1.5,1,-92.96858
31883604,799345.42,349593.64,1.5,1,-93.65755
31883605,799350.86,349580.74,1.5,1,-94.37714
31883606,799356.1,349567.73,1.5,1,-93.01128
31883607,799361.41,349554.74,1.5,1,-94.72984
31883608,799366.82,349541.81,1.5,1,-96.19692
31883609,799371.83,349528.72,1.5,1,-97.15272
31883610,799377.24,349515.79,1.5,1,-98.50956
31883611,799382.04,349502.59,1.5,1,-103.1896
31883612,799386.86,349489.43,1.5,1,-104.8118
31883613,799392.28,349476.51,1.5,1,-104.2192
31883614,799397.25,349463.42,1.5,1,-104.8195
31883615,799402.73,349450.51,1.5,1,-105.0695
31883616,799408.21,349437.61,1.5,1,-105.0321
31883617,799413.26,349424.53,1.5,1,-106.7535
31883618,799375.23,349005.52,1.5,1,-107.3797
31883619,799379.03,349019.03,1.5,1,-107.187
31883620,799382.64,349032.61,1.5,1,-106.4245
31883621,799385.91,349046.25,1.5,1,-107.9094
31883622,799389.16,349059.92,1.5,1,-109.6222
31883623,799392.8,349073.47,1.5,1,-108.6443
31883624,799396.4,349087.01,1.5,1,-109.3332
31883625,799399.88,349100.64,1.5,1,-109.9751
31883626,799403.5,349114.17,1.5,1,-108.2706
31883627,799406.58,349127.83,1.5,1,-107.1234
31883628,799409.8,349141.49,1.5,1,-107.8273
31883629,799413.55,349155,1.5,1,-105.5165
31883630,799416.63,349168.68,1.5,1,-104.6295
31883631,799420.32,349182.2,1.5,1,-105.7158
31883632,799423.46,349195.91,1.5,1,-104.752
31883633,799426.44,349209.63,1.5,1,-103.484
31883634,799428.97,349223.46,1.5,1,-103.3139
31883635,799430.86,349237.38,1.5,1,-100.2401
31883636,799432.08,349251.39,1.5,1,-100.6881
31883637,799432.8,349265.39,1.5,1,-99.95148
31883638,799433.43,349279.43,1.5,1,-100.4547
31883639,799433.39,349293.45,1.5,1,-99.85821
31883640,799431.86,349307.4,1.5,1,-96.73366
31883641,799430.25,349321.36,1.5,1,-99.48856
31883642,799427.37,349335.1,1.5,1,-100.126
31883643,799423.53,349348.6,1.5,1,-101.9638
31883644,799419.3,349361.96,1.5,1,-101.5975
31883645,799414.85,349375.28,1.5,1,-102.6518
31883646,799410.2,349388.52,1.5,1,-101.1849
31883647,799404.72,349401.42,1.5,1,-101.571
31883648,799399.73,349414.52,1.5,1,-103.6292
31883649,799394.73,349427.64,1.5,1,-103.5586
31883650,799389.63,349440.71,1.5,1,-103.6519
31883651,799384.55,349453.79,1.5,1,-104.3086
31883652,799379.49,349466.9,1.5,1,-103.3272
31883653,799374.41,349480,1.5,1,-101.0974
31883654,799368.59,349492.77,1.5,1,-98.725
31883655,799363.55,349505.88,1.5,1,-98.50498
31883656,799358.19,349518.81,1.5,1,-101.7557
31883657,799352.85,349531.76,1.5,1,-97.36826
31883658,799348,349544.94,1.5,1,-95.94527
31883659,799342.62,349557.87,1.5,1,-96.73496
31883660,799337.86,349571.04,1.5,1,-94.68449
31883661,799333.22,349584.29,1.5,1,-94.74958
31883662,799327.83,349597.24,1.5,1,-91.95466
31883663,799322.99,349610.38,1.5,1,-94.26957
31883664,799317.5,349623.3,1.5,1,-93.16463
31883665,799312.5,349636.4,1.5,1,-92.82281
31883666,799306.95,349649.25,1.5,1,-92.38583
31883667,799301.56,349662.19,1.5,1,-91.89359
31883668,799295.69,349674.94,1.5,1,-91.71751
31883669,799290.51,349687.96,1.5,1,-91.71012
31883670,799284.68,349700.72,1.5,1,-91.77928
31883671,799278.96,349713.52,1.5,1,-93.71633
31883672,799273.73,349726.53,1.5,1,-93.81486
31883673,799269.01,349739.72,1.5,1,-94.02448
31883674,799264.43,349753.01,1.5,1,-93.97574
31883675,799259.97,349766.32,1.5,1,-93.95652
31883676,799255.62,349779.65,1.5,1,-91.76845
