[ID] [name of material]  [Thickness]   [Color: Red]  [Color: Green]  [Color: Blue]   [Frequency (in MHz)]  [Dielectrictity (relative)]   [Permeability (relative)]   [Conductivity (in S/m)]   [Transmission Loss (in dB)]   [Reflection Loss (in dB)] 
61  "Wood (Particle Board); thickness: 0.15 m." 191 139 117 5000 3 1 0.056 8.52 11.43
62  "Wood (Particle Board); thickness: 0.05 m." 191 139 117 900 3 1 0.01 1.12 11.43
62  "Wood (Particle Board); thickness: 0.05 m." 191 139 117 1800 3 1 0.02 1.59 11.43
62  "Wood (Particle Board); thickness: 0.05 m." 191 139 117 2000 3 1 0.022 1.7 11.43
62  "Wood (Particle Board); thickness: 0.05 m." 191 139 117 3500 3 1 0.039 2.49 11.43
62  "Wood (Particle Board); thickness: 0.05 m." 191 139 117 5000 3 1 0.056 3.27 11.43
63  "Wood; thickness: 0.1 m." 191 139 117 900 2.5 1 0.002 0.61 12.95
63  "Wood; thickness: 0.1 m." 191 139 117 1800 2.05 1 0.035 4.26 15.09
63  "Wood; thickness: 0.1 m." 191 139 117 2000 2.05 1 0.039 4.695 15.09
63  "Wood; thickness: 0.1 m." 191 139 117 5000 2.05 1 0.097 11.32 15.09
64  "Wood; thickness: 0.15 m." 191 139 117 900 2.5 1 0.002 0.68 12.95
64  "Wood; thickness: 0.15 m." 191 139 117 1800 2.05 1 0.035 6.25 15.09
64  "Wood; thickness: 0.15 m." 191 139 117 2000 2.05 1 0.039 6.905 15.09
64  "Wood; thickness: 0.15 m." 191 139 117 5000 2.05 1 0.097 16.85 15.09
65  "Wood; thickness: 0.05 m." 191 139 117 900 2.5 1 0.002 0.53 12.95
65  "Wood; thickness: 0.05 m." 191 139 117 1800 2.05 1 0.035 2.26 15.09
65  "Wood; thickness: 0.05 m." 191 139 117 2000 2.05 1 0.039 2.485 15.09
65  "Wood; thickness: 0.05 m." 191 139 117 5000 2.05 1 0.097 5.8 15.09
66  "Plastic (Polyester); thickness: 0.02 m." 44 137 154 900 5.52 1 0.008 1.65 7.89
67  "Plastic (Polyester); thickness: 0.05 m." 44 137 154 900 5.52 1 0.008 1.82 7.89
68  "Plastic (Bakelite); thickness: 0.05 m." 44 137 154 1800 4.25 1 0.013 1.63 9.2
69  "Plastic (Polyester Resin); thickness: 0.02 m." 44 137 154 1800 5.52 1 0.016 1.76 7.89
69  "Plastic (Polyester Resin); thickness: 0.02 m." 44 137 154 2000 5.52 1 0.018 1.79 7.89
69  "Plastic (Polyester Resin); thickness: 0.02 m." 44 137 154 5000 5.52 1 0.044 2.16 7.89
70  "Plastic (Polyester Resin); thickness: 0.05 m." 44 137 154 1800 5.52 1 0.016 2.1 7.89
70  "Plastic (Polyester Resin); thickness: 0.05 m." 44 137 154 2000 5.52 1 0.018 2.16 7.89
70  "Plastic (Polyester Resin); thickness: 0.05 m." 44 137 154 5000 5.52 1 0.044 3.09 7.89
71  "Potter큦 clay; thickness: 0.1 m." 166 166 166 1800 2.45 1 0.014 1.9 13.13
72  "Potter큦 clay; thickness: 0.2 m." 166 166 166 1800 2.45 1 0.014 3.36 13.13
73  "Plastic (Bakelite); thickness: 0.05 m." 44 137 154 2000 4.25 1 0.014 1.69 9.2
74  "Wood heavy; thickness: 0.1 m." 150 78 29 3500 2.3 1 0.078 8.74 13.63
75  "Wood heavy; thickness: 0.15 m." 150 78 29 3500 2.3 1 0.078 12.93 13.63
76  "Wood heavy; thickness: 0.05 m." 150 78 29 3500 2.3 1 0.078 4.56 13.63
77  "Plastic (Bakelite); thickness: 0.05 m." 44 137 154 5000 4.25 1 0.036 2.55 9.2
78  "Default Furniture; thickness: 0 m." 0 180 180 2000 4 1 0.01 2 0.02
